Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
0.0,3.0,50.00664,14556.10067,-857.868,-422.196,-27142.799,-0.00041,4e-05,50.14577,215.47374,,0.0,-0.00147,-0.0045,22.76787,72.17439,,,,,
0.0,3.0,50.00705,14556.10567,-857.868,-422.19585,-27142.79956,-0.00045,-0.00037,50.14636,215.75085,,0.0,-0.00149,-0.00445,22.76779,72.1748,,,,,
0.0,3.0,50.00756,14556.11067,-857.868,-422.195,-27142.801,-0.00025,3e-05,50.14703,215.99923,,0.0,-0.00142,-0.00453,22.76785,72.17531,,,,,
0.0,3.0,50.00687,14556.11567,-857.86828,-422.19521,-27142.80071,-0.00017,1e-05,50.14606,215.56655,,0.0,-0.00145,-0.00454,22.76786,72.17462,,,,,
0.0,3.0,50.00663,14556.12067,-857.869,-422.196,-27142.79901,0.00021,-0.00026,50.1458,215.54251,,0.0,-0.00144,-0.0045,22.76778,72.17438,,,,,
0.0,3.0,50.00737,14556.12567,-857.86879,-422.196,-27142.79929,0.0001,-0.00014,50.1468,215.95077,,0.0,-0.00146,-0.0045,22.76782,72.17511,,,,,
0.0,3.0,50.0071,14556.13067,-857.868,-422.196,-27142.80099,-0.00019,0.0001,50.14636,215.66657,,0.0,-0.00147,-0.00449,22.7679,72.17485,,,,,
0.0,3.0,50.00651,14556.13567,-857.86828,-422.19579,-27142.801,-9e-05,0.00035,50.14559,215.40614,,0.0,-0.00147,-0.0045,22.76789,72.17425,,,,,
0.0,3.0,50.00727,14556.14067,-857.869,-422.195,-27142.801,0.00012,1e-05,50.14665,215.87378,,0.0,-0.00147,-0.00453,22.76803,72.17502,,,,,
0.0,3.0,50.00721,14556.14567,-857.86872,-422.19521,-27142.80085,2e-05,-5e-05,50.14651,215.74215,,0.0,-0.00145,-0.0045,22.7679,72.17496,,,,,
0.0,3.0,50.00651,14556.15067,-857.868,-422.196,-27142.8,6e-05,-4e-05,50.14556,215.35061,,0.0,-0.00142,-0.00449,22.76779,72.17426,,,,,
0.0,3.0,50.00706,14556.15567,-857.868,-422.19579,-27142.8,-0.00016,-0.00021,50.14636,215.7426,,0.0,-0.00148,-0.00455,22.76793,72.17481,,,,,
0.0,3.0,50.00738,14556.16067,-857.868,-422.195,-27142.8,0.00013,-0.00017,50.14676,215.86747,,0.0,-0.00149,-0.0045,22.76786,72.17512,,,,,
0.0,3.0,50.00649,14556.16567,-857.86828,-422.195,-27142.8,-0.00022,-0.0004,50.14553,215.33217,,0.0,-0.00144,-0.00451,22.76782,72.17424,,,,,
0.0,3.0,50.00663,14556.17067,-857.869,-422.195,-27142.8,-0.0,8e-05,50.14579,215.51615,,0.0,-0.00143,-0.00447,22.7679,72.17438,,,,,
0.0,3.0,50.0075,14556.17567,-857.86872,-422.195,-27142.8,8e-05,8e-05,50.14691,215.90928,,0.0,-0.00145,-0.00453,22.76803,72.17525,,,,,
0.0,3.0,50.00671,14556.18067,-857.868,-422.195,-27142.8,-7e-05,-0.00021,50.14583,215.46142,,0.0,-0.00148,-0.00451,22.76788,72.17446,,,,,
0.0,3.0,50.00649,14556.18567,-857.86821,-422.195,-27142.80042,-0.0003,-0.00023,50.14551,215.30447,,0.0,-0.00151,-0.00453,22.76789,72.17424,,,,,
0.0,3.0,50.0072,14556.19067,-857.869,-422.195,-27142.802,-0.00039,-0.00014,50.14653,215.79467,,0.0,-0.00148,-0.00455,22.76791,72.17495,,,,,
0.0,3.0,50.0071,14556.19567,-857.869,-422.195,-27142.802,-0.00047,4e-05,50.14634,215.63686,,0.0,-0.00147,-0.00454,22.76791,72.17485,,,,,
0.0,3.0,50.00632,14556.20067,-857.869,-422.195,-27142.802,-0.00039,-0.00016,50.14528,215.20589,,0.0,-0.00149,-0.00453,22.76794,72.17407,,,,,
0.0,3.0,50.00687,14556.20567,-857.869,-422.19528,-27142.80179,-0.00023,-0.00013,50.14607,215.58568,,0.0,-0.00151,-0.00454,22.76789,72.17461,,,,,
0.0,3.0,50.00721,14556.21067,-857.869,-422.196,-27142.801,-0.0002,-0.00015,50.1465,215.71963,,0.0,-0.00145,-0.00455,22.76789,72.17496,,,,,
0.0,3.0,50.00645,14556.21567,-857.869,-422.196,-27142.801,-0.00027,-0.00039,50.14543,215.23723,,0.0,-0.00149,-0.00454,22.76788,72.1742,,,,,
0.0,3.0,50.00636,14556.22067,-857.869,-422.196,-27142.801,-6e-05,-0.00013,50.14543,215.37752,,0.0,-0.00147,-0.00451,22.76815,72.17411,,,,,
0.0,3.0,50.00721,14556.22567,-857.86864,-422.19579,-27142.801,-0.00023,4e-05,50.1465,215.72538,,0.0,-0.00148,-0.00453,22.7679,72.17495,,,,,
0.0,3.0,50.00656,14556.23067,-857.868,-422.195,-27142.801,-0.00036,-0.00013,50.14559,215.31356,,0.0,-0.00145,-0.0045,22.76781,72.17431,,,,,
0.0,3.0,50.00637,14556.23567,-857.86828,-422.19521,-27142.801,-0.00023,-0.00017,50.14534,215.24176,,0.0,-0.00145,-0.00448,22.76783,72.17411,,,,,
0.0,3.0,50.00708,14556.24067,-857.869,-422.196,-27142.801,-0.0,9e-05,50.14635,215.69376,,0.0,-0.00144,-0.00454,22.76803,72.17483,,,,,
0.0,3.0,50.00688,14556.24567,-857.869,-422.196,-27142.801,-0.0001,-0.0001,50.14597,215.42331,,0.0,-0.00143,-0.00452,22.76774,72.17462,,,,,
0.0,3.0,50.0063,14556.25067,-857.869,-422.196,-27142.801,0.00012,-0.00013,50.14522,215.15505,,0.0,-0.0014,-0.00449,22.76783,72.17404,,,,,
0.0,3.0,50.00698,14556.25567,-857.869,-422.196,-27142.801,0.00016,-3e-05,50.14617,215.57198,,0.0,-0.00143,-0.00455,22.768,72.17473,,,,,
0.0,3.0,50.0071,14556.26067,-857.869,-422.196,-27142.801,3e-05,-0.00011,50.14627,215.53636,,0.0,-0.00142,-0.00449,22.76785,72.17485,,,,,
0.0,3.0,50.0062,14556.26567,-857.86879,-422.19572,-27142.801,-5e-05,-3e-05,50.1451,215.11354,,0.0,-0.00144,-0.00455,22.7679,72.17395,,,,,
0.0,3.0,50.00653,14556.27067,-857.868,-422.195,-27142.801,-1e-05,7e-05,50.14558,215.34806,,0.0,-0.00142,-0.00446,22.76808,72.17428,,,,,
0.0,3.0,50.00716,14556.27567,-857.868,-422.19528,-27142.801,1e-05,-5e-05,50.14637,215.59695,,0.0,-0.00149,-0.00455,22.76786,72.17491,,,,,
0.0,3.0,50.00639,14556.28067,-857.868,-422.196,-27142.801,-1e-05,0.0,50.14531,215.15649,,0.0,-0.00144,-0.00455,22.76786,72.17413,,,,,
0.0,3.0,50.00634,14556.28567,-857.86836,-422.196,-27142.801,-0.00014,-2e-05,50.14529,215.20033,,0.0,-0.00147,-0.00454,22.76796,72.17409,,,,,
0.0,3.0,50.0071,14556.29067,-857.869,-422.196,-27142.801,7e-05,0.00019,50.14629,215.56665,,0.0,-0.00144,-0.00451,22.76784,72.17485,,,,,
0.0,3.0,50.00657,14556.29567,-857.869,-422.196,-27142.801,-9e-05,0.00013,50.14554,215.22882,,0.0,-0.0015,-0.00454,22.76787,72.17432,,,,,
0.0,3.0,50.00622,14556.30067,-857.869,-422.196,-27142.801,-0.00016,0.0,50.14509,215.07367,,0.0,-0.00146,-0.00454,22.76796,72.17397,,,,,
0.0,3.0,50.00681,14556.30567,-857.869,-422.196,-27142.80079,2e-05,0.00036,50.14597,215.51569,,0.0,-0.00148,-0.00453,22.76775,72.17456,,,,,
0.0,3.0,50.00674,14556.31067,-857.869,-422.196,-27142.8,0.00017,-0.00033,50.14579,215.36261,,0.0,-0.00146,-0.00451,22.76784,72.17448,,,,,
0.0,3.0,50.00605,14556.31567,-857.869,-422.196,-27142.80021,1e-05,-0.00059,50.14486,214.9709,,0.0,-0.00148,-0.00456,22.76792,72.1738,,,,,
0.0,3.0,50.0065,14556.32067,-857.869,-422.196,-27142.801,-6e-05,0.00016,50.14554,215.34325,,0.0,-0.00149,-0.0045,22.76788,72.17424,,,,,
0.0,3.0,50.00688,14556.32567,-857.86879,-422.19572,-27142.801,5e-05,0.00023,50.14601,215.47607,,0.0,-0.00148,-0.00451,22.76786,72.17463,,,,,
0.0,3.0,50.00615,14556.33067,-857.868,-422.195,-27142.801,7e-05,0.00012,50.14495,214.97221,,0.0,-0.00144,-0.00453,22.76789,72.1739,,,,,
0.0,3.0,50.00612,14556.33567,-857.86828,-422.195,-27142.801,-6e-05,0.00049,50.14502,215.1184,,0.0,-0.00147,-0.00453,22.76804,72.17387,,,,,
0.0,3.0,50.0069,14556.34067,-857.869,-422.195,-27142.801,-8e-05,0.00036,50.14605,215.50969,,0.0,-0.00141,-0.00455,22.768,72.17465,,,,,
0.0,3.0,50.00631,14556.34567,-857.869,-422.195,-27142.80085,1e-05,-0.00016,50.14517,215.06845,,0.0,-0.00142,-0.00453,22.76796,72.17405,,,,,
0.0,3.0,50.00582,14556.35067,-857.869,-422.195,-27142.8,5e-05,-0.00012,50.14459,214.92509,,0.0,-0.00144,-0.0045,22.76787,72.17356,,,,,
0.0,3.0,50.0068,14556.35567,-857.86885,-422.19528,-27142.80021,-0.00019,0.00015,50.1459,215.43193,,0.0,-0.00147,-0.00451,22.7679,72.17454,,,,,
0.0,3.0,50.00653,14556.36067,-857.868,-422.196,-27142.801,-0.00036,6e-05,50.14551,215.24593,,0.0,-0.00144,-0.00455,22.76798,72.17427,,,,,
0.0,3.0,50.00584,14556.36567,-857.86836,-422.196,-27142.801,-0.00019,-0.00025,50.14457,214.85816,,0.0,-0.00147,-0.00456,22.76798,72.17358,,,,,
0.0,3.0,50.00652,14556.37067,-857.869,-422.196,-27142.801,0.00026,0.00029,50.14551,215.27184,,0.0,-0.00143,-0.00449,22.76788,72.17426,,,,,
0.0,3.0,50.00676,14556.37567,-857.869,-422.196,-27142.801,0.00018,4e-05,50.14581,215.355,,0.0,-0.00148,-0.0045,22.76797,72.17451,,,,,
0.0,3.0,50.0059,14556.38067,-857.869,-422.196,-27142.801,0.00017,-0.00029,50.14462,214.84725,,0.0,-0.00143,-0.00449,22.768,72.17364,,,,,
0.0,3.0,50.00611,14556.38567,-857.869,-422.19572,-27142.801,8e-05,-3e-05,50.14498,215.06995,,0.0,-0.00145,-0.00451,22.76784,72.17386,,,,,
0.0,3.0,50.00694,14556.39067,-857.869,-422.195,-27142.801,-0.00011,-1e-05,50.14603,215.4201,,0.0,-0.00142,-0.00452,22.768,72.17469,,,,,
0.0,3.0,50.00613,14556.39567,-857.86872,-422.19521,-27142.801,-0.00013,-7e-05,50.14492,214.93975,,0.0,-0.00148,-0.00451,22.76779,72.17388,,,,,
0.0,3.0,50.00583,14556.40067,-857.868,-422.196,-27142.801,3e-05,8e-05,50.14457,214.87083,,0.0,-0.00147,-0.00455,22.76803,72.17357,,,,,
0.0,3.0,50.00666,14556.40567,-857.868,-422.196,-27142.80079,0.00024,0.00012,50.14571,215.3434,,0.0,-0.00145,-0.00451,22.76798,72.17441,,,,,
0.0,3.0,50.00645,14556.41067,-857.868,-422.196,-27142.8,-0.0001,-0.00023,50.14533,215.09279,,0.0,-0.00145,-0.00453,22.76805,72.17419,,,,,
0.0,3.0,50.0057,14556.41567,-857.86836,-422.196,-27142.80015,-5e-05,-0.00042,50.14436,214.74957,,0.0,-0.00146,-0.00452,22.76794,72.17345,,,,,
0.0,3.0,50.00627,14556.42067,-857.869,-422.196,-27142.801,-1e-05,1e-05,50.14519,215.15813,,0.0,-0.00145,-0.0045,22.76789,72.17401,,,,,
0.0,3.0,50.00661,14556.42567,-857.869,-422.19572,-27142.80121,-0.00012,0.00021,50.14558,215.2294,,0.0,-0.00147,-0.00455,22.76783,72.17436,,,,,
0.0,3.0,50.00581,14556.43067,-857.869,-422.195,-27142.802,-0.00013,4e-05,50.14445,214.7191,,0.0,-0.00144,-0.00449,22.76797,72.17355,,,,,
0.0,3.0,50.00597,14556.43567,-857.869,-422.19521,-27142.802,7e-05,9e-05,50.14476,214.95693,,0.0,-0.00146,-0.00451,22.76795,72.17371,,,,,
0.0,3.0,50.00675,14556.44067,-857.869,-422.196,-27142.802,-2e-05,0.00012,50.14575,215.26934,,0.0,-0.00142,-0.00449,22.76806,72.1745,,,,,
0.0,3.0,50.0059,14556.44567,-857.86872,-422.19579,-27142.80185,2e-05,-0.00046,50.1446,214.81057,,0.0,-0.00142,-0.00449,22.76785,72.17364,,,,,
0.0,3.0,50.00572,14556.45067,-857.868,-422.195,-27142.801,-1e-05,4e-05,50.14442,214.80752,,0.0,-0.00144,-0.00452,22.76795,72.17347,,,,,
0.0,3.0,50.00658,14556.45567,-857.86828,-422.195,-27142.80079,-0.00036,0.00019,50.14555,215.23351,,0.0,-0.00141,-0.00453,22.76809,72.17433,,,,,
0.0,3.0,50.00627,14556.46067,-857.869,-422.195,-27142.8,-0.00043,-0.00032,50.14505,214.9313,,0.0,-0.00142,-0.00449,22.76792,72.17401,,,,,
0.0,3.0,50.00563,14556.46567,-857.86921,-422.19515,-27142.80028,-0.00036,-0.00021,50.14425,214.69635,,0.0,-0.00145,-0.00451,22.76789,72.17337,,,,,
0.0,3.0,50.00621,14556.47067,-857.87,-422.196,-27142.801,-0.00034,-0.0002,50.1451,215.10391,,0.0,-0.00142,-0.00449,22.76781,72.17396,,,,,
0.0,3.0,50.00653,14556.47567,-857.86979,-422.19572,-27142.80121,-0.00012,-0.00034,50.1454,215.0682,,0.0,-0.00153,-0.0045,22.76786,72.17428,,,,,
0.0,3.0,50.00581,14556.48067,-857.869,-422.195,-27142.802,-0.00013,-0.00018,50.14441,214.65591,,0.0,-0.00145,-0.00452,22.76784,72.17356,,,,,
0.0,3.0,50.00606,14556.48567,-857.869,-422.19528,-27142.802,-0.00015,0.00012,50.14483,214.9161,,0.0,-0.00143,-0.00451,22.76776,72.17381,,,,,
0.0,3.0,50.00658,14556.49067,-857.869,-422.196,-27142.802,-0.00024,0.00027,50.14552,215.17086,,0.0,-0.00144,-0.00449,22.76798,72.17433,,,,,
0.0,3.0,50.00581,14556.49567,-857.869,-422.19572,-27142.802,-5e-05,5e-05,50.14444,214.69091,,0.0,-0.00147,-0.00451,22.76776,72.17356,,,,,
0.0,3.0,50.00568,14556.50067,-857.869,-422.195,-27142.802,6e-05,-0.00017,50.1443,214.68405,,0.0,-0.00145,-0.00445,22.76797,72.17343,,,,,
0.0,3.0,50.00649,14556.50567,-857.869,-422.19521,-27142.80179,0.00014,0.00032,50.14541,215.15223,,0.0,-0.00141,-0.00451,22.76803,72.17423,,,,,
0.0,3.0,50.00603,14556.51067,-857.869,-422.196,-27142.801,5e-05,-0.00014,50.14474,214.83486,,0.0,-0.00144,-0.00449,22.76788,72.17377,,,,,
0.0,3.0,50.0057,14556.51567,-857.869,-422.196,-27142.801,1e-05,-0.00039,50.14425,214.57384,,0.0,-0.00144,-0.00456,22.76772,72.17344,,,,,
0.0,3.0,50.00633,14556.52067,-857.869,-422.196,-27142.801,-0.00017,0.00038,50.14517,215.02044,,0.0,-0.00145,-0.00453,22.768,72.17408,,,,,
0.0,3.0,50.00639,14556.52567,-857.86872,-422.19579,-27142.80085,-5e-05,0.00019,50.14518,214.95719,,0.0,-0.00143,-0.00455,22.76784,72.17413,,,,,
0.0,3.0,50.00558,14556.53067,-857.868,-422.195,-27142.8,0.00025,0.00021,50.14411,214.5532,,0.0,-0.00143,-0.0045,22.76805,72.17332,,,,,
0.0,3.0,50.00604,14556.53567,-857.868,-422.19521,-27142.79985,0.00033,0.00015,50.14477,214.85722,,0.0,-0.00143,-0.0045,22.76796,72.17378,,,,,
0.0,3.0,50.00637,14556.54067,-857.868,-422.196,-27142.799,0.00021,4e-05,50.14522,215.03905,,0.0,-0.00145,-0.00452,22.76794,72.17412,,,,,
0.0,3.0,50.00573,14556.54567,-857.868,-422.19579,-27142.79915,0.00024,0.00012,50.14428,214.58319,,0.0,-0.00147,-0.00452,22.76791,72.17348,,,,,
0.0,3.0,50.00567,14556.55067,-857.868,-422.195,-27142.8,0.00011,0.00017,50.14428,214.67376,,0.0,-0.00144,-0.0045,22.76793,72.17341,,,,,
0.0,3.0,50.00642,14556.55567,-857.868,-422.19528,-27142.80021,-0.0001,0.00035,50.14527,215.04021,,0.0,-0.00141,-0.0045,22.76794,72.17417,,,,,
0.0,3.0,50.00597,14556.56067,-857.868,-422.196,-27142.801,-9e-05,0.0002,50.14459,214.68997,,0.0,-0.00142,-0.00449,22.76807,72.17371,,,,,
0.0,3.0,50.00539,14556.56567,-857.86828,-422.196,-27142.801,8e-05,-0.00011,50.14392,214.5414,,0.0,-0.00143,-0.00449,22.768,72.17314,,,,,
0.0,3.0,50.00615,14556.57067,-857.869,-422.196,-27142.801,0.00042,0.00013,50.14493,214.93527,,0.0,-0.00144,-0.00452,22.7678,72.1739,,,,,
0.0,3.0,50.00609,14556.57567,-857.869,-422.196,-27142.801,0.00012,-0.0001,50.14478,214.80366,,0.0,-0.00141,-0.00458,22.76808,72.17383,,,,,
0.0,3.0,50.00548,14556.58067,-857.869,-422.196,-27142.801,-9e-05,-0.00016,50.14396,214.46362,,0.0,-0.0014,-0.00452,22.76815,72.17323,,,,,
0.0,3.0,50.00582,14556.58567,-857.86864,-422.196,-27142.80085,-0.00013,0.00025,50.14449,214.76479,,0.0,-0.00144,-0.00454,22.76796,72.17357,,,,,
0.0,3.0,50.00619,14556.59067,-857.868,-422.196,-27142.8,-0.00012,0.00066,50.14493,214.87581,,0.0,-0.00145,-0.00449,22.76779,72.17393,,,,,
0.0,3.0,50.00556,14556.59567,-857.868,-422.19572,-27142.80021,-0.00023,0.00016,50.14405,214.47792,,0.0,-0.00145,-0.00454,22.76787,72.17331,,,,,
0.0,3.0,50.00568,14556.60067,-857.868,-422.195,-27142.801,-0.00023,-8e-05,50.14424,214.59499,,0.0,-0.00147,-0.00449,22.76782,72.17342,,,,,
0.0,3.0,50.00639,14556.60567,-857.86764,-422.19479,-27142.801,-0.00018,-5e-05,50.14515,214.89966,,0.0,-0.00145,-0.00449,22.76781,72.17414,,,,,
0.0,3.0,50.00585,14556.61067,-857.867,-422.194,-27142.801,-0.00021,2e-05,50.14439,214.55978,,0.0,-0.00143,-0.0045,22.768,72.1736,,,,,
0.0,3.0,50.00539,14556.61567,-857.86773,-422.19428,-27142.80121,-0.00031,-0.0001,50.14386,214.46089,,0.0,-0.00144,-0.00454,22.76796,72.17314,,,,,
0.0,3.0,50.0062,14556.62067,-857.869,-422.195,-27142.802,-0.00015,0.00012,50.14494,214.86549,,0.0,-0.00143,-0.00446,22.76785,72.17395,,,,,
0.0,3.0,50.00598,14556.62567,-857.869,-422.195,-27142.80179,-0.00016,9e-05,50.14458,214.66024,,0.0,-0.00147,-0.00451,22.76792,72.17373,,,,,
0.0,3.0,50.00526,14556.63067,-857.869,-422.195,-27142.801,-0.0001,0.0002,50.14366,214.33995,,0.0,-0.00146,-0.00451,22.76788,72.17301,,,,,
0.0,3.0,50.00592,14556.63567,-857.869,-422.195,-27142.801,2e-05,-3e-05,50.14457,214.7355,,0.0,-0.00143,-0.00452,22.76791,72.17366,,,,,
0.0,3.0,50.00615,14556.64067,-857.869,-422.195,-27142.801,-0.00017,-0.00043,50.14483,214.7722,,0.0,-0.00147,-0.0045,22.768,72.1739,,,,,
0.0,3.0,50.00531,14556.64567,-857.869,-422.195,-27142.801,-0.00014,-5e-05,50.1437,214.32455,,0.0,-0.00146,-0.00456,22.76788,72.17306,,,,,
0.0,3.0,50.00552,14556.65067,-857.869,-422.195,-27142.801,9e-05,0.00023,50.14404,214.51958,,0.0,-0.00145,-0.00447,22.76817,72.17327,,,,,
0.0,3.0,50.0062,14556.65567,-857.86872,-422.195,-27142.801,-1e-05,0.00029,50.14492,214.84682,,0.0,-0.00142,-0.0045,22.76802,72.17395,,,,,
0.0,3.0,50.00543,14556.66067,-857.868,-422.195,-27142.801,0.00017,0.00024,50.14389,214.43209,,0.0,-0.00141,-0.0045,22.76809,72.17318,,,,,
0.0,3.0,50.00523,14556.66567,-857.86873,-422.19528,-27142.801,0.00017,0.00013,50.14364,214.35497,,0.0,-0.0014,-0.00456,22.7679,72.17298,,,,,
0.0,3.0,50.00612,14556.67067,-857.87,-422.196,-27142.801,9e-05,0.00013,50.14482,214.81132,,0.0,-0.00143,-0.00451,22.76806,72.17386,,,,,
0.0,3.0,50.0059,14556.67567,-857.86985,-422.19572,-27142.801,0.00029,-0.00042,50.14443,214.55156,,0.0,-0.00147,-0.0045,22.76805,72.17365,,,,,
0.0,3.0,50.00515,14556.68067,-857.869,-422.195,-27142.801,9e-05,9e-05,50.1435,214.26613,,0.0,-0.00143,-0.0045,22.76795,72.1729,,,,,
0.0,3.0,50.00584,14556.68567,-857.869,-422.19472,-27142.801,0.00013,0.00041,50.14445,214.66983,,0.0,-0.00145,-0.00453,22.76794,72.17359,,,,,
0.0,3.0,50.00594,14556.69067,-857.869,-422.194,-27142.801,-9e-05,-6e-05,50.14455,214.66238,,0.0,-0.00143,-0.00451,22.76799,72.17369,,,,,
0.0,3.0,50.00531,14556.69567,-857.869,-422.19442,-27142.80085,9e-05,0.0002,50.14365,214.2421,,0.0,-0.00145,-0.00453,22.76784,72.17306,,,,,
0.0,3.0,50.00551,14556.70067,-857.869,-422.196,-27142.8,0.00018,0.00048,50.14401,214.50602,,0.0,-0.00144,-0.00451,22.76789,72.17326,,,,,
0.0,3.0,50.00611,14556.70567,-857.86871,-422.196,-27142.80021,0.00023,-0.0001,50.14474,214.70237,,0.0,-0.00146,-0.00453,22.76797,72.17386,,,,,
0.0,3.0,50.00542,14556.71067,-857.86701,-422.196,-27142.801,-0.00014,-0.00046,50.14379,214.29321,,0.0,-0.0015,-0.00452,22.76805,72.17317,,,,,
0.0,3.0,50.00541,14556.71567,-857.86756,-422.196,-27142.801,-0.00021,-0.00018,50.14381,214.33931,,0.0,-0.0015,-0.00451,22.76788,72.17316,,,,,
0.0,3.0,50.00597,14556.72067,-857.869,-422.196,-27142.801,0.00012,0.00033,50.14461,214.71794,,0.0,-0.0015,-0.00454,22.76794,72.17372,,,,,
0.0,3.0,50.00559,14556.72567,-857.86872,-422.196,-27142.801,0.00038,-0.00026,50.14403,214.40495,,0.0,-0.0015,-0.0045,22.76809,72.17334,,,,,
0.0,3.0,50.00504,14556.73067,-857.868,-422.196,-27142.801,0.00033,-0.00013,50.14334,214.1817,,0.0,-0.00146,-0.00448,22.76804,72.17279,,,,,
0.0,3.0,50.00584,14556.73567,-857.868,-422.196,-27142.80115,0.00045,0.0005,50.14444,214.6515,,0.0,-0.00148,-0.00452,22.76794,72.17359,,,,,
0.0,3.0,50.00586,14556.74067,-857.868,-422.196,-27142.802,0.0003,0.00018,50.14441,214.56407,,0.0,-0.00143,-0.00449,22.76803,72.17361,,,,,
0.0,3.0,50.00503,14556.74567,-857.868,-422.19579,-27142.802,7e-05,-0.00038,50.1433,214.14214,,0.0,-0.00148,-0.00449,22.76789,72.17278,,,,,
0.0,3.0,50.00541,14556.75067,-857.868,-422.195,-27142.802,0.00023,0.00053,50.14388,214.44301,,0.0,-0.00143,-0.0045,22.76793,72.17316,,,,,
0.0,3.0,50.00595,14556.75567,-857.86828,-422.19521,-27142.80185,0.00011,0.00029,50.14453,214.61898,,0.0,-0.00147,-0.00452,22.76802,72.1737,,,,,
0.0,3.0,50.00529,14556.76067,-857.869,-422.196,-27142.801,-7e-05,-0.00027,50.1436,214.19141,,0.0,-0.00144,-0.00448,22.7681,72.17304,,,,,
0.0,3.0,50.00519,14556.76567,-857.869,-422.196,-27142.80115,-0.00014,-1e-05,50.14353,214.25658,,0.0,-0.00148,-0.00451,22.7679,72.17293,,,,,
0.0,3.0,50.00598,14556.77067,-857.869,-422.196,-27142.802,-0.0002,6e-05,50.14455,214.60908,,0.0,-0.0014,-0.0045,22.76798,72.17373,,,,,
0.0,3.0,50.00545,14556.77567,-857.869,-422.19579,-27142.80185,-0.00026,-0.00016,50.1438,214.27353,,0.0,-0.00145,-0.00454,22.76791,72.17319,,,,,
0.0,3.0,50.00508,14556.78067,-857.869,-422.195,-27142.801,-0.00054,-0.00043,50.14332,214.09443,,0.0,-0.00146,-0.00454,22.76806,72.17283,,,,,
0.0,3.0,50.0057,14556.78567,-857.86879,-422.19521,-27142.80085,-0.00054,0.00013,50.1442,214.50844,,0.0,-0.00146,-0.00453,22.76804,72.17344,,,,,
0.0,3.0,50.00565,14556.79067,-857.868,-422.196,-27142.8,-0.00044,0.00024,50.14407,214.37406,,0.0,-0.00147,-0.00449,22.76796,72.17339,,,,,
0.0,3.0,50.005,14556.79567,-857.86828,-422.196,-27142.80029,-0.00043,-0.00014,50.14319,214.01372,,0.0,-0.00147,-0.0045,22.76804,72.17275,,,,,
0.0,3.0,50.00544,14556.80067,-857.869,-422.196,-27142.80199,-0.00036,9e-05,50.14387,214.39404,,0.0,-0.00143,-0.00448,22.76804,72.17319,,,,,
0.0,3.0,50.00586,14556.80567,-857.869,-422.19585,-27142.80172,9e-05,0.00026,50.14436,214.49329,,0.0,-0.00149,-0.0045,22.7679,72.17361,,,,,
0.0,3.0,50.00522,14556.81067,-857.869,-422.195,-27142.801,-1e-05,-0.00015,50.14342,214.03461,,0.0,-0.00142,-0.00453,22.76794,72.17296,,,,,
0.0,3.0,50.00509,14556.81567,-857.86885,-422.195,-27142.80121,-0.0001,-8e-05,50.14341,214.22395,,0.0,-0.00144,-0.00452,22.76797,72.17283,,,,,
0.0,3.0,50.00601,14556.82067,-857.868,-422.195,-27142.802,0.0001,0.00025,50.14455,214.56787,,0.0,-0.00145,-0.0045,22.76802,72.17375,,,,,
0.0,3.0,50.00554,14556.82567,-857.86836,-422.19521,-27142.80179,0.00017,-0.00013,50.14381,214.14262,,0.0,-0.00146,-0.00453,22.7679,72.17329,,,,,
0.0,3.0,50.00493,14556.83067,-857.869,-422.196,-27142.801,0.00015,-0.0004,50.1431,213.98415,,0.0,-0.00141,-0.00454,22.76805,72.17268,,,,,
0.0,3.0,50.00589,14556.83567,-857.86827,-422.19579,-27142.80079,0.00028,0.00021,50.14441,214.54031,,0.0,-0.00147,-0.0045,22.76785,72.17363,,,,,
0.0,3.0,50.00561,14556.84067,-857.867,-422.195,-27142.8,0.00011,0.00015,50.144,214.31802,,0.0,-0.00144,-0.00453,22.76784,72.17336,,,,,
0.0,3.0,50.00497,14556.84567,-857.86728,-422.195,-27142.80029,-6e-05,-0.0002,50.14309,213.90011,,0.0,-0.00146,-0.0045,22.76795,72.17272,,,,,
0.0,3.0,50.00548,14556.85067,-857.868,-422.195,-27142.80199,0.00012,8e-05,50.14389,214.35177,,0.0,-0.00148,-0.00453,22.76814,72.17323,,,,,
0.0,3.0,50.00574,14556.85567,-857.868,-422.195,-27142.80185,0.00018,0.00031,50.1442,214.43364,,0.0,-0.00151,-0.00453,22.76802,72.17349,,,,,
0.0,3.0,50.00495,14556.86067,-857.868,-422.195,-27142.801,-0.00019,-9e-05,50.14309,213.93976,,0.0,-0.00143,-0.00451,22.76808,72.1727,,,,,
0.0,3.0,50.00506,14556.86567,-857.86856,-422.19521,-27142.80115,-3e-05,-0.00011,50.14332,214.12341,,0.0,-0.00145,-0.00455,22.76796,72.17281,,,,,
0.0,3.0,50.00589,14556.87067,-857.87,-422.196,-27142.802,-0.00019,-0.00011,50.14438,214.48488,,0.0,-0.00147,-0.00452,22.76805,72.17363,,,,,
