Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
7.0,2.0,4.32057,15563.23567,-857.904,77.84199,-27144.124,0.00031,-0.00019,4.21111,0.28582,,0.0,-0.00151,-0.0046,22.88298,-16.05861,15563.23567,0.28582,0.26509796168582855,-0.00036413304702967865,4.21111,0.22999999999956344,0.00023910254,111454.1636532593,111454.1636532593,111666.01121151388,2.718459125565335e+16,0.45765450977555877
7.0,2.0,4.44838,15563.24067,-857.904,77.84029,-27144.124,0.00024,-0.00052,4.33891,0.2657,,0.0,-0.00149,-0.00454,22.88308,-15.93081,15563.24067,0.2657,0.2714261302682042,-0.00031218011873192404,4.33891,0.23500000000058208,0.00023920297,111500.97763380376,111500.97763380376,111525.70815055583,2.777556063089777e+16,0.4592549544507902
7.0,2.0,4.57803,15563.24567,-857.904,77.84,-27144.124,0.0002,-0.00025,4.46856,0.26823,,0.0,-0.00152,-0.0046,22.88304,-15.80115,15563.24567,0.26823,0.2766900229885108,-0.00021466498252713424,4.46856,0.23999999999978172,0.00023893968999999998,111378.2534996033,111378.2534996033,111389.99663834188,2.836653000592719e+16,0.4550593448312046
7.0,2.0,4.70767,15563.25067,-857.904,77.84085,-27144.124,2e-05,0.00021,4.5982,0.27416,,0.0,-0.00149,-0.00459,22.88302,-15.67152,15563.25067,0.27416,0.2824597241379362,-0.0001528602585155152,4.5982,0.24500000000080036,0.00023828476,111072.96742693581,111072.96742693581,111258.69681015659,2.895749938117161e+16,0.44462243124811845
7.0,2.0,4.83547,15563.25567,-857.904,77.84101,-27144.124,-8e-05,-0.0004,4.726,0.26268,,0.0,-0.00153,-0.00458,22.88295,-15.54371,15563.25567,0.26268,0.28714309578544583,-3.996774872645607e-05,4.726,0.25,0.00023830664999999998,111083.171131348,111083.171131348,111131.63602598052,2.954846875620103e+16,0.44497126858696917
7.0,2.0,4.96543,15563.26067,-857.904,77.8419,-27144.12479,4e-05,-0.00013,4.85597,0.28201,,0.0,-0.00151,-0.00451,22.88309,-15.41375,15563.26067,0.28201,0.29129770114943065,9.362889983570942e-05,4.85597,0.25500000000101863,0.00023824308,111053.53890249995,111053.53890249995,111008.64857884114,3.013943813144545e+16,0.4439582220072176
7.0,2.0,5.09578,15563.26567,-857.90399,77.842,-27144.125,0.00015,-0.00014,4.98632,0.29454,,0.0,-0.00154,-0.00452,22.88304,-15.28341,15563.26567,0.29454,0.2962180076628406,0.0001833868047660276,4.98632,0.2600000000002183,0.00023759773999999998,110752.72306854017,110752.72306854017,110889.57541566568,3.073040750647487e+16,0.43367413391885806
7.0,2.0,5.2244,15563.27067,-857.9031,77.84115,-27144.12421,-1e-05,-0.00033,5.11494,0.2955,,0.0,-0.00151,-0.00452,22.88315,-15.15479,15563.27067,0.2955,0.3018261226053695,0.0002407139067827827,5.11494,0.2650000000012369,0.00023744397,110681.04542452618,110681.04542452618,110774.26386868098,3.132137688171929e+16,0.4312236671488658
7.0,2.0,5.35402,15563.27567,-857.90302,77.841,-27144.124,-2e-05,-0.00018,5.24458,0.31731,,0.0,-0.00153,-0.00455,22.88291,-15.02517,15563.27567,0.31731,0.3073852260536455,0.00030511464780421185,5.24458,0.27000000000043656,0.00023759977,110753.66932344914,110753.66932344914,110662.56739833929,3.191234625674871e+16,0.43370648384109994
7.0,2.0,5.48486,15563.28067,-857.9048,77.84015,-27144.124,6e-05,-3e-05,5.37543,0.32219,,0.0,-0.00152,-0.00459,22.88307,-14.89432,15563.28067,0.32219,0.31297645210728536,0.00037255896593818365,5.37543,0.2749999999996362,0.00023707792000000002,110510.41655289114,110510.41655289114,110554.34534598382,3.2503315631778136e+16,0.42539032279589883
