Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC]
5069.58483,-857.53363,-422.598,-27130.795,-1e-05,-9e-05,5e-05,-0.25399,,0.0,-0.0015,-0.00473,21.38063
5069.59483,-857.534,-422.598,-27130.79443,0.00011,-0.00035,-0.00073,-0.25377,,0.0,-0.00145,-0.00476,21.38066
5069.60483,-857.534,-422.598,-27130.794,-0.00011,7e-05,-0.00045,-0.26536,,0.0,-0.0014,-0.00476,21.3806
5069.61483,-857.5334,-422.598,-27130.794,3e-05,9e-05,-0.00026,-0.25761,,0.0,-0.00141,-0.00478,21.38075
5069.62483,-857.5336,-422.598,-27130.794,0.00035,0.0001,-0.00048,-0.26053,,0.0,-0.00138,-0.00477,21.38082
5069.63483,-857.53347,-422.598,-27130.79457,-0.00016,0.00019,-3e-05,-0.26554,,0.0,-0.00141,-0.00475,21.38071
5069.64483,-857.53357,-422.598,-27130.79447,-4e-05,-0.00023,-0.0006,-0.2546,,0.0,-0.00143,-0.0048,21.3807
5069.65483,-857.5334,-422.598,-27130.794,4e-05,-0.00032,-0.00024,-0.25071,,0.0,-0.00142,-0.00476,21.38063
5069.66483,-857.5336,-422.59743,-27130.794,-0.00015,0.00026,-0.00028,-0.26125,,0.0,-0.00144,-0.00476,21.38078
5069.67483,-857.534,-422.597,-27130.79453,-3e-05,0.00039,-0.00067,-0.25804,,0.0,-0.00141,-0.00472,21.38076
5069.68483,-857.53337,-422.59757,-27130.79443,0.0001,-0.00027,-0.00011,-0.25448,,0.0,-0.00144,-0.00471,21.38061
5069.69483,-857.5336,-422.598,-27130.79453,4e-05,-0.00017,-0.00062,-0.26199,,0.0,-0.00142,-0.00471,21.38069
5069.70483,-857.5334,-422.598,-27130.79553,-7e-05,0.00035,-0.00015,-0.2606,,0.0,-0.00146,-0.00473,21.38073
5069.71483,-857.533,-422.598,-27130.796,5e-05,-3e-05,-0.00037,-0.25831,,0.0,-0.00148,-0.00478,21.38081
5069.72483,-857.533,-422.598,-27130.79493,6e-05,-0.00046,-0.00064,-0.26442,,0.0,-0.00147,-0.00478,21.38066
5069.73483,-857.5336,-422.598,-27130.79453,-2e-05,0.00045,-1e-05,-0.26575,,0.0,-0.00146,-0.00475,21.38058
5069.74483,-857.534,-422.598,-27130.795,-1e-05,0.00042,-0.00076,-0.25116,,0.0,-0.00144,-0.00474,21.38059
5069.75483,-857.5334,-422.598,-27130.795,0.0002,-0.00059,-0.00021,-0.25934,,0.0,-0.00144,-0.00475,21.38072
5069.76483,-857.533,-422.598,-27130.795,-6e-05,0.00011,-0.00052,-0.26134,,0.0,-0.00146,-0.00475,21.38079
5069.77483,-857.533,-422.59743,-27130.79553,-4e-05,0.00013,-0.00057,-0.26201,,0.0,-0.00144,-0.0048,21.3807
5069.78483,-857.53353,-422.5976,-27130.79543,0.00015,1e-05,-0.00027,-0.26195,,0.0,-0.00144,-0.00477,21.38072
5069.79483,-857.5334,-422.598,-27130.79553,0.0,6e-05,-0.00042,-0.26804,,0.0,-0.00143,-0.00475,21.38068
5069.80483,-857.53353,-422.598,-27130.79543,-0.00031,0.00015,-0.00022,-0.2664,,0.0,-0.00141,-0.00475,21.38077
5069.81483,-857.534,-422.598,-27130.795,5e-05,4e-05,-0.00033,-0.25462,,0.0,-0.00144,-0.00474,21.38063
5069.82483,-857.534,-422.598,-27130.795,-0.00032,-0.00063,-0.00069,-0.27204,,0.0,-0.00142,-0.00474,21.38074
5069.83483,-857.534,-422.598,-27130.795,-0.00015,0.00011,-0.0001,-0.26352,,0.0,-0.00143,-0.00473,21.38083
5069.84483,-857.534,-422.5974,-27130.795,-2e-05,5e-05,-0.00072,-0.26426,,0.0,-0.00144,-0.00478,21.38069
5069.85483,-857.534,-422.59757,-27130.79553,2e-05,-0.00034,-0.00039,-0.26579,,0.0,-0.00144,-0.00478,21.38071
5069.86483,-857.534,-422.598,-27130.7954,-0.00012,7e-05,-0.00023,-0.25907,,0.0,-0.0014,-0.00479,21.38073
5069.87483,-857.534,-422.598,-27130.79553,-0.00014,-5e-05,-0.00067,-0.26127,,0.0,-0.00144,-0.00478,21.38067
5069.88483,-857.5334,-422.598,-27130.79547,0.00019,-0.0002,0.0001,-0.26022,,0.0,-0.00143,-0.00482,21.38074
5069.89483,-857.533,-422.59747,-27130.795,-4e-05,1e-05,-0.00047,-0.27301,,0.0,-0.00144,-0.00478,21.38078
5069.90483,-857.533,-422.59757,-27130.795,-7e-05,0.00032,-0.00065,-0.26647,,0.0,-0.00145,-0.0048,21.38084
5069.91483,-857.5336,-422.59743,-27130.795,0.00039,-0.00054,-0.00023,-0.25363,,0.0,-0.00144,-0.00479,21.38081
5069.92483,-857.534,-422.597,-27130.79443,-0.00013,-6e-05,-0.0006,-0.2722,,0.0,-0.00143,-0.0048,21.38079
5069.93483,-857.534,-422.59757,-27130.79457,-9e-05,0.00029,-0.00019,-0.26255,,0.0,-0.00144,-0.00481,21.38066
5069.94483,-857.534,-422.598,-27130.795,0.00038,0.0001,-0.00075,-0.25871,,0.0,-0.00141,-0.00478,21.38077
5069.95483,-857.5334,-422.59687,-27130.795,-0.00026,-0.00015,-0.00029,-0.27238,,0.0,-0.00144,-0.00475,21.3807
5069.96483,-857.53357,-422.59713,-27130.79447,-0.0001,0.00015,0.0,-0.26152,,0.0,-0.00146,-0.00476,21.38077
5069.97483,-857.53337,-422.598,-27130.794,0.00016,-0.00013,-0.00102,-0.26089,,0.0,-0.00145,-0.00477,21.3807
5069.98483,-857.533,-422.5974,-27130.79453,6e-05,-0.00035,-8e-05,-0.26885,,0.0,-0.00146,-0.00473,21.38077
5069.99483,-857.53353,-422.5976,-27130.79557,-0.00017,0.00042,-0.0003,-0.26361,,0.0,-0.00147,-0.00475,21.38069
5070.00483,-857.53273,-422.598,-27130.79543,-0.00014,0.0002,-0.00053,-0.2673,,0.0,-0.00146,-0.0048,21.38071
5070.01483,-857.53313,-422.598,-27130.795,0.0003,-0.00022,0.00024,-0.26521,,0.0,-0.00148,-0.00479,21.38074
5070.02483,-857.53347,-422.598,-27130.795,3e-05,0.0,-0.00082,-0.27622,,0.0,-0.00145,-0.00475,21.38067
5070.03483,-857.533,-422.59857,-27130.795,-0.00013,0.0005,8e-05,-0.2595,,0.0,-0.00142,-0.0048,21.38074
5070.04483,-857.53353,-422.5984,-27130.79443,9e-05,-0.00044,-0.00044,-0.25595,,0.0,-0.00143,-0.00476,21.38069
5070.05483,-857.534,-422.598,-27130.79457,0.0,-0.00018,-0.00062,-0.27692,,0.0,-0.00144,-0.00478,21.38079
5070.06483,-857.53337,-422.598,-27130.795,-0.00022,0.00074,9e-05,-0.26148,,0.0,-0.00144,-0.00476,21.38077
5070.07483,-857.53353,-422.598,-27130.795,0.00026,-0.00056,-0.00082,-0.2541,,0.0,-0.0014,-0.00478,21.3808
5070.08483,-857.534,-422.598,-27130.79447,5e-05,-0.00018,0.0,-0.27508,,0.0,-0.00141,-0.00475,21.38075
5070.09483,-857.53347,-422.598,-27130.794,-0.0004,0.00035,-0.00016,-0.26613,,0.0,-0.00142,-0.00476,21.38076
5070.10483,-857.5336,-422.598,-27130.79453,0.00027,-8e-05,-0.00096,-0.26622,,0.0,-0.00144,-0.00479,21.3808
5070.11483,-857.53337,-422.59743,-27130.79447,0.00017,-0.00028,-2e-05,-0.26665,,0.0,-0.00146,-0.00476,21.38063
5070.12483,-857.533,-422.5976,-27130.794,-0.00031,0.00012,-0.00061,-0.274,,0.0,-0.00145,-0.00474,21.38083
5070.13483,-857.533,-422.598,-27130.79453,0.00012,0.00026,-0.00023,-0.25705,,0.0,-0.00145,-0.00472,21.38082
5070.14483,-857.5336,-422.59857,-27130.795,0.00018,-0.00065,-0.00015,-0.26429,,0.0,-0.00145,-0.00477,21.38068
5070.15483,-857.53337,-422.5984,-27130.79557,-0.00029,-9e-05,-0.00075,-0.27548,,0.0,-0.00147,-0.00478,21.38079
5070.16483,-857.533,-422.598,-27130.796,-0.00026,0.00036,7e-05,-0.2506,,0.0,-0.00146,-0.00475,21.38068
5070.17483,-857.5336,-422.59743,-27130.79543,8e-05,-0.00032,-0.0006,-0.26368,,0.0,-0.00145,-0.00475,21.38084
5070.18483,-857.5334,-422.597,-27130.79553,-0.00012,-8e-05,-0.00042,-0.27809,,0.0,-0.00145,-0.00475,21.38075
5070.19483,-857.533,-422.597,-27130.79547,-0.00035,0.00048,-5e-05,-0.26316,,0.0,-0.00142,-0.00475,21.38077
5070.20483,-857.533,-422.59757,-27130.795,0.00042,-0.00043,-0.00072,-0.26453,,0.0,-0.00147,-0.00476,21.38071
5070.21483,-857.5324,-422.598,-27130.795,0.00021,-0.00029,-6e-05,-0.28454,,0.0,-0.00147,-0.00475,21.38072
5070.22483,-857.5332,-422.59743,-27130.79447,-0.0003,0.0005,-0.00069,-0.27195,,0.0,-0.00149,-0.00477,21.38079
5070.23483,-857.534,-422.597,-27130.79453,0.00022,-0.00027,-0.00022,-0.26244,,0.0,-0.00147,-0.00476,21.38081
5070.24483,-857.534,-422.59757,-27130.795,0.00018,-0.00014,-0.00022,-0.27193,,0.0,-0.00148,-0.00475,21.38078
5070.25483,-857.534,-422.598,-27130.795,-0.00024,0.00036,-0.00073,-0.27202,,0.0,-0.00147,-0.00479,21.38085
5070.26483,-857.5334,-422.598,-27130.795,0.0,-0.00014,-0.00017,-0.2586,,0.0,-0.00144,-0.00474,21.38075
5070.27483,-857.5336,-422.598,-27130.795,0.0003,-0.00073,-0.00048,-0.27492,,0.0,-0.00146,-0.00474,21.38078
5070.28483,-857.534,-422.598,-27130.79553,-0.00013,0.00051,-0.00032,-0.28996,,0.0,-0.00146,-0.00474,21.3808
5070.29483,-857.5334,-422.598,-27130.79547,-0.00012,0.00081,-0.00041,-0.25846,,0.0,-0.00146,-0.00477,21.38076
5070.30483,-857.533,-422.598,-27130.795,0.0003,-0.00058,-0.00086,-0.27013,,0.0,-0.00146,-0.00476,21.3808
5070.31483,-857.53353,-422.598,-27130.795,0.00022,0.00031,1e-05,-0.27663,,0.0,-0.00146,-0.00476,21.38077
5070.32483,-857.53337,-422.598,-27130.795,-0.00016,0.00041,-0.00025,-0.26325,,0.0,-0.00147,-0.00474,21.38084
5070.33483,-857.533,-422.598,-27130.795,0.00034,-0.00077,-0.00056,-0.26563,,0.0,-0.00147,-0.00474,21.38085
5070.34483,-857.533,-422.598,-27130.795,-6e-05,0.00011,-7e-05,-0.28483,,0.0,-0.00146,-0.00476,21.38078
5070.35483,-857.5336,-422.59743,-27130.79447,-0.00044,0.00105,-0.00074,-0.28422,,0.0,-0.00146,-0.00474,21.38077
5070.36483,-857.534,-422.59757,-27130.79453,0.00033,2e-05,0.00015,-0.25752,,0.0,-0.00146,-0.00473,21.38068
5070.37483,-857.53273,-422.598,-27130.795,0.00035,-0.00085,-0.00067,-0.27283,,0.0,-0.00145,-0.00474,21.38069
5070.38483,-857.53263,-422.5974,-27130.79443,-0.00041,0.00063,-0.00051,-0.28058,,0.0,-0.00144,-0.00475,21.38079
5070.39483,-857.5324,-422.597,-27130.79453,0.00016,-3e-05,-5e-05,-0.25379,,0.0,-0.00146,-0.00478,21.3808
5070.40483,-857.53263,-422.59757,-27130.79553,7e-05,-0.00079,-0.00075,-0.2818,,0.0,-0.00144,-0.00474,21.38073
5070.41483,-857.5336,-422.59857,-27130.79547,-0.00038,0.00073,-9e-05,-0.28978,,0.0,-0.00147,-0.00476,21.38076
5070.42483,-857.534,-422.59793,-27130.795,-0.00018,0.00059,-0.00082,-0.25363,,0.0,-0.00143,-0.00473,21.38074
5070.43483,-857.53337,-422.59757,-27130.795,0.00016,-0.00103,-0.0004,-0.27139,,0.0,-0.00149,-0.00475,21.38075
5070.44483,-857.533,-422.5974,-27130.795,-6e-05,-0.00032,-1e-05,-0.28681,,0.0,-0.00147,-0.00474,21.38079
5070.45483,-857.533,-422.59757,-27130.795,-0.00011,0.00065,-0.00067,-0.27195,,0.0,-0.00147,-0.00474,21.38079
5070.46483,-857.53247,-422.598,-27130.795,0.00044,-0.00063,-5e-05,-0.27031,,0.0,-0.00148,-0.00475,21.38083
5070.47483,-857.53327,-422.598,-27130.795,-0.00017,-0.00053,-0.00048,-0.28613,,0.0,-0.00141,-0.00471,21.38093
5070.48483,-857.534,-422.598,-27130.795,-0.00057,0.00074,-0.0005,-0.2769,,0.0,-0.00143,-0.00469,21.38079
5070.49483,-857.5334,-422.59743,-27130.795,0.00015,0.00027,-0.00016,-0.25469,,0.0,-0.00147,-0.0047,21.38082
5070.50483,-857.5318,-422.59757,-27130.795,0.00023,-0.00073,-0.0009,-0.28341,,0.0,-0.00147,-0.00472,21.38082
5070.51483,-857.53213,-422.598,-27130.795,-0.00039,0.00053,9e-05,-0.27939,,0.0,-0.00146,-0.00474,21.38082
5070.52483,-857.533,-422.598,-27130.795,0.00039,0.00062,-0.00045,-0.25451,,0.0,-0.00149,-0.00473,21.38089
5070.53483,-857.533,-422.598,-27130.795,0.00062,-0.00087,-0.00046,-0.27069,,0.0,-0.00149,-0.00474,21.3808
5070.54483,-857.5336,-422.598,-27130.795,-0.00054,0.0002,-7e-05,-0.28658,,0.0,-0.00146,-0.0047,21.38086
5070.55483,-857.534,-422.59743,-27130.795,-0.00024,0.00033,-0.00074,-0.26098,,0.0,-0.00147,-0.00472,21.38092
5070.56483,-857.5328,-422.59757,-27130.79447,0.00035,-4e-05,-0.00017,-0.2684,,0.0,-0.00146,-0.00471,21.38083
5070.57483,-857.5332,-422.598,-27130.79453,-0.00013,-8e-05,-0.00069,-0.28631,,0.0,-0.0015,-0.00472,21.3808
5070.58483,-857.534,-422.598,-27130.79447,-2e-05,0.0001,-0.0004,-0.27089,,0.0,-0.00149,-0.00468,21.38087
5070.59483,-857.534,-422.598,-27130.794,0.00061,-0.00019,-5e-05,-0.2644,,0.0,-0.00145,-0.00472,21.38074
5070.60483,-857.5328,-422.598,-27130.79507,-1e-05,-0.0004,-0.00068,-0.294,,0.0,-0.00143,-0.0047,21.38085
5070.61483,-857.5326,-422.598,-27130.79547,-0.00053,0.00036,-0.00022,-0.28171,,0.0,-0.00143,-0.00469,21.38073
5070.62483,-857.5336,-422.598,-27130.795,0.00015,4e-05,-0.00042,-0.26321,,0.0,-0.00144,-0.00474,21.3808
5070.63483,-857.534,-422.598,-27130.795,-0.00011,-0.00032,-0.00053,-0.28858,,0.0,-0.00144,-0.00472,21.38077
5070.64483,-857.5334,-422.598,-27130.795,-0.00039,0.00028,-9e-05,-0.27402,,0.0,-0.00144,-0.00466,21.38097
5070.65483,-857.5336,-422.598,-27130.795,0.00021,-0.00014,-0.0008,-0.25655,,0.0,-0.00145,-0.00474,21.38076
5070.66483,-857.534,-422.59743,-27130.795,0.00033,-0.00039,-6e-05,-0.27701,,0.0,-0.00148,-0.00469,21.38089
5070.67483,-857.5334,-422.59757,-27130.795,-0.00038,0.00024,-0.00069,-0.2887,,0.0,-0.00146,-0.0047,21.38086
5070.68483,-857.5336,-422.598,-27130.79447,-4e-05,0.00031,-0.00038,-0.27076,,0.0,-0.00144,-0.00467,21.38086
5070.69483,-857.5328,-422.598,-27130.794,0.00038,-0.00043,-0.00027,-0.2708,,0.0,-0.00145,-0.00471,21.38089
5070.70483,-857.53263,-422.5974,-27130.79457,-0.00014,0.0002,-0.00074,-0.29656,,0.0,-0.00147,-0.00471,21.38083
5070.71483,-857.53353,-422.597,-27130.79557,-0.00014,0.00045,-3e-05,-0.27559,,0.0,-0.00149,-0.00471,21.38088
5070.72483,-857.53347,-422.597,-27130.79543,0.00036,-0.00035,-0.00043,-0.27195,,0.0,-0.0015,-0.0047,21.38084
5070.73483,-857.53363,-422.59757,-27130.79557,-4e-05,-0.00021,-0.00049,-0.29387,,0.0,-0.00147,-0.00471,21.38087
5070.74483,-857.5334,-422.598,-27130.796,-0.00023,0.00056,-0.00019,-0.27267,,0.0,-0.00146,-0.00469,21.38085
5070.75483,-857.53357,-422.59747,-27130.7954,0.00018,-0.00039,-0.00071,-0.27112,,0.0,-0.00149,-0.00469,21.38092
5070.76483,-857.5334,-422.59757,-27130.79553,0.00011,-0.00051,-0.00018,-0.28348,,0.0,-0.00148,-0.0047,21.38092
5070.77483,-857.533,-422.598,-27130.796,-0.00061,0.00058,-0.00021,-0.27953,,0.0,-0.00145,-0.00471,21.38087
5070.78483,-857.53357,-422.598,-27130.796,-5e-05,-0.00024,-0.00069,-0.26579,,0.0,-0.00149,-0.00468,21.38091
5070.79483,-857.53347,-422.598,-27130.79543,0.0004,-0.00054,-0.00027,-0.2802,,0.0,-0.00146,-0.00469,21.38082
5070.80483,-857.533,-422.5974,-27130.795,-0.0004,0.00032,-0.00073,-0.29542,,0.0,-0.00145,-0.00467,21.38093
5070.81483,-857.53363,-422.59757,-27130.79553,-0.0001,0.00032,6e-05,-0.26674,,0.0,-0.00143,-0.00468,21.3809
5070.82483,-857.5334,-422.59743,-27130.79487,0.00044,-0.00082,-0.00056,-0.27845,,0.0,-0.00147,-0.00467,21.38077
5070.83483,-857.533,-422.5976,-27130.79457,-0.00037,1e-05,-0.00044,-0.30209,,0.0,-0.00148,-0.0047,21.38068
5070.84483,-857.5342,-422.598,-27130.79553,-0.00016,0.00074,-3e-05,-0.26811,,0.0,-0.00145,-0.0047,21.38087
5070.85483,-857.53373,-422.598,-27130.79543,0.00045,-0.00033,-0.00078,-0.27649,,0.0,-0.00145,-0.00471,21.38089
5070.86483,-857.533,-422.598,-27130.79557,-6e-05,-6e-05,-0.00025,-0.29928,,0.0,-0.00145,-0.00471,21.38082
5070.87483,-857.53363,-422.598,-27130.79657,-0.00021,0.00045,-0.00043,-0.27667,,0.0,-0.00143,-0.00468,21.38085
5070.88483,-857.5334,-422.598,-27130.79647,0.00035,-0.00014,-0.00054,-0.2715,,0.0,-0.00144,-0.00469,21.38083
5070.89483,-857.533,-422.598,-27130.79547,0.0002,-0.00039,-9e-05,-0.2918,,0.0,-0.00145,-0.0047,21.38082
5070.90483,-857.53427,-422.5974,-27130.79557,-0.00047,0.00016,-0.00087,-0.2889,,0.0,-0.00145,-0.00472,21.38085
5070.91483,-857.535,-422.597,-27130.796,5e-05,0.00022,-9e-05,-0.27078,,0.0,-0.00144,-0.00469,21.38087
5070.92483,-857.53387,-422.597,-27130.796,0.00031,-0.00024,-0.00035,-0.28811,,0.0,-0.00146,-0.00471,21.38086
5070.93483,-857.533,-422.597,-27130.79653,-0.00028,0.00016,-0.00064,-0.29683,,0.0,-0.00146,-0.00467,21.38088
5070.94483,-857.5336,-422.59757,-27130.79647,-9e-05,0.00036,-0.00019,-0.26647,,0.0,-0.00143,-0.0047,21.38086
5070.95483,-857.53343,-422.5974,-27130.796,0.00058,-0.00053,-0.0007,-0.27638,,0.0,-0.00144,-0.00469,21.38089
5070.96483,-857.533,-422.5976,-27130.79657,5e-05,0.00025,-4e-05,-0.29542,,0.0,-0.00145,-0.00469,21.38083
5070.97483,-857.5336,-422.598,-27130.79647,-0.00027,0.00037,-0.00054,-0.27728,,0.0,-0.00144,-0.00472,21.38074
5070.98483,-857.534,-422.598,-27130.796,0.00028,-0.00033,-0.00063,-0.26892,,0.0,-0.00145,-0.00467,21.38095
5070.99483,-857.5334,-422.59743,-27130.796,-0.0001,-0.00011,-0.00033,-0.29162,,0.0,-0.00145,-0.0047,21.3809
5071.00483,-857.533,-422.59757,-27130.79653,-0.00047,0.00049,-0.00061,-0.28544,,0.0,-0.00145,-0.0047,21.3809
5071.01483,-857.5336,-422.598,-27130.797,0.00037,-0.00011,-0.00013,-0.27379,,0.0,-0.00146,-0.0047,21.38096
5071.02483,-857.53343,-422.59853,-27130.797,0.00039,-0.00027,-0.00046,-0.28494,,0.0,-0.00147,-0.00468,21.38089
5071.03483,-857.53363,-422.59843,-27130.79757,-0.00027,9e-05,-0.00066,-0.29436,,0.0,-0.00143,-0.00472,21.38082
5071.04483,-857.53343,-422.598,-27130.79687,8e-05,0.00039,5e-05,-0.26986,,0.0,-0.00145,-0.00473,21.38095
5071.05483,-857.533,-422.5974,-27130.79707,0.00016,-0.0004,-0.00062,-0.28717,,0.0,-0.00144,-0.00474,21.38088
5071.06483,-857.533,-422.59757,-27130.79693,-0.00022,1e-05,-0.00028,-0.29767,,0.0,-0.00142,-0.00473,21.38087
5071.07483,-857.53363,-422.598,-27130.796,-0.00017,0.00031,-0.00015,-0.27173,,0.0,-0.00144,-0.00473,21.38092
5071.08483,-857.53347,-422.5974,-27130.79543,0.00025,-0.00052,-0.00069,-0.2833,,0.0,-0.00143,-0.00472,21.38083
5071.09483,-857.533,-422.597,-27130.79557,-8e-05,0.00012,-0.00024,-0.29486,,0.0,-0.00143,-0.00472,21.3808
5071.10483,-857.53357,-422.597,-27130.796,-0.00022,0.00019,-0.00041,-0.28263,,0.0,-0.0014,-0.00469,21.3809
5071.11483,-857.534,-422.597,-27130.796,0.00035,-0.00043,-0.00023,-0.27863,,0.0,-0.0014,-0.00469,21.38085
5071.12483,-857.534,-422.597,-27130.79653,-9e-05,-0.00012,-0.0006,-0.28984,,0.0,-0.00142,-0.00467,21.38093
5071.13483,-857.53337,-422.5976,-27130.79643,-0.00052,0.00016,-0.00051,-0.2844,,0.0,-0.00143,-0.00473,21.38083
5071.14483,-857.533,-422.598,-27130.79653,0.00015,-0.00031,-0.00011,-0.27024,,0.0,-0.00144,-0.00472,21.38089
5071.15483,-857.53237,-422.598,-27130.79757,8e-05,0.0001,-0.00068,-0.29456,,0.0,-0.00143,-0.00469,21.38092
5071.16483,-857.5332,-422.598,-27130.79747,-0.00022,0.00033,-0.00019,-0.29474,,0.0,-0.00143,-0.00469,21.38099
5071.17483,-857.534,-422.598,-27130.79593,0.00016,-0.0,-0.00029,-0.26226,,0.0,-0.00142,-0.0047,21.38095
5071.18483,-857.5334,-422.598,-27130.79553,0.00025,-0.00058,-0.00078,-0.29191,,0.0,-0.0014,-0.0047,21.38102
5071.19483,-857.533,-422.598,-27130.79543,-0.00016,0.0004,7e-05,-0.28823,,0.0,-0.00142,-0.0047,21.38086
5071.20483,-857.533,-422.598,-27130.795,-0.00016,0.00012,-0.00057,-0.28002,,0.0,-0.00145,-0.00468,21.38093
5071.21483,-857.533,-422.598,-27130.795,0.00036,-0.00037,-0.0004,-0.28885,,0.0,-0.00142,-0.0047,21.38093
5071.22483,-857.53237,-422.598,-27130.79557,-0.00019,0.00028,-0.00023,-0.29243,,0.0,-0.00142,-0.00471,21.38088
5071.23483,-857.5326,-422.598,-27130.796,-0.00011,0.00032,-0.0004,-0.28418,,0.0,-0.00145,-0.00469,21.38091
5071.24483,-857.533,-422.598,-27130.796,0.00035,-0.00027,-3e-05,-0.28207,,0.0,-0.00144,-0.00471,21.38094
5071.25483,-857.533,-422.59743,-27130.79653,0.00011,-0.00024,-0.00075,-0.30286,,0.0,-0.00144,-0.00468,21.38097
5071.26483,-857.533,-422.597,-27130.797,-0.00031,0.00073,-2e-05,-0.29038,,0.0,-0.00143,-0.00469,21.38084
5071.27483,-857.533,-422.59757,-27130.79647,0.00019,-0.0001,-0.00051,-0.27775,,0.0,-0.00143,-0.00468,21.38093
5071.28483,-857.53363,-422.598,-27130.796,-0.00019,-0.00041,-0.00077,-0.29789,,0.0,-0.00145,-0.0047,21.38084
5071.29483,-857.53347,-422.598,-27130.796,-0.00047,0.00039,0.00018,-0.29295,,0.0,-0.00144,-0.0047,21.38099
5071.30483,-857.533,-422.5974,-27130.79547,0.00031,-6e-05,-0.00095,-0.28,,0.0,-0.00146,-0.00471,21.3809
5071.31483,-857.533,-422.59757,-27130.795,0.00029,-0.0003,-0.00034,-0.29166,,0.0,-0.00141,-0.00471,21.38084
5071.32483,-857.53237,-422.598,-27130.79553,-0.00022,1e-05,-0.00015,-0.28849,,0.0,-0.00142,-0.0047,21.38089
5071.33483,-857.5332,-422.59743,-27130.79547,-0.00019,0.00015,-0.00097,-0.27896,,0.0,-0.00149,-0.00466,21.38096
5071.34483,-857.534,-422.59753,-27130.7944,0.00033,-0.00015,-0.0002,-0.29175,,0.0,-0.00146,-0.0047,21.38089
5071.35483,-857.53347,-422.598,-27130.79457,-4e-05,-0.0002,-0.00053,-0.29973,,0.0,-0.00146,-0.00469,21.38095
5071.36483,-857.533,-422.59857,-27130.795,-0.00014,0.00028,-0.00018,-0.28622,,0.0,-0.00145,-0.00467,21.38092
5071.37483,-857.5336,-422.59843,-27130.795,0.0003,-0.00014,-0.00026,-0.27694,,0.0,-0.00145,-0.00469,21.38087
5071.38483,-857.534,-422.598,-27130.79557,-9e-05,-0.00034,-0.00064,-0.29665,,0.0,-0.00144,-0.00467,21.38092
5071.39483,-857.534,-422.598,-27130.79547,-0.00042,0.00018,0.00025,-0.29245,,0.0,-0.00146,-0.00469,21.38092
5071.40483,-857.5334,-422.59743,-27130.795,-0.00014,-0.00026,-0.00099,-0.28034,,0.0,-0.00145,-0.0047,21.38086
5071.41483,-857.53363,-422.59757,-27130.795,8e-05,-5e-05,-0.00027,-0.29814,,0.0,-0.00147,-0.00466,21.38084
5071.42483,-857.53337,-422.598,-27130.79557,-0.00045,-1e-05,-0.00011,-0.29117,,0.0,-0.00145,-0.00471,21.38106
5071.43483,-857.5342,-422.598,-27130.79547,0.00014,-0.00028,-0.00103,-0.28753,,0.0,-0.00143,-0.00472,21.38093
5071.44483,-857.5338,-422.598,-27130.79553,0.00026,8e-05,0.00014,-0.28764,,0.0,-0.00148,-0.00468,21.38094
5071.45483,-857.53357,-422.598,-27130.796,-0.00022,0.00013,-0.00048,-0.30007,,0.0,-0.00145,-0.00465,21.38102
5071.46483,-857.53337,-422.59857,-27130.796,4e-05,-0.00016,-0.00044,-0.28112,,0.0,-0.00147,-0.00466,21.38093
5071.47483,-857.533,-422.5984,-27130.796,0.00019,-1e-05,-0.00046,-0.28548,,0.0,-0.00144,-0.00471,21.38082
5071.48483,-857.53353,-422.598,-27130.79657,-0.0002,-0.00025,-0.00057,-0.29994,,0.0,-0.00144,-0.00472,21.38087
5071.49483,-857.534,-422.598,-27130.79647,-0.00012,0.00015,0.0001,-0.28308,,0.0,-0.00144,-0.0047,21.38104
5071.50483,-857.534,-422.598,-27130.79653,0.00014,-8e-05,-0.0009,-0.28849,,0.0,-0.00145,-0.00471,21.38111
5071.51483,-857.534,-422.5974,-27130.79643,-3e-05,-5e-05,-0.0002,-0.30185,,0.0,-0.00143,-0.00469,21.38091
5071.52483,-857.5334,-422.597,-27130.796,-0.0001,0.0005,6e-05,-0.28631,,0.0,-0.00145,-0.00467,21.38102
5071.53483,-857.53363,-422.5976,-27130.796,0.00013,-0.00028,-0.00101,-0.29218,,0.0,-0.00145,-0.0047,21.38087
5071.54483,-857.5334,-422.598,-27130.796,-9e-05,-3e-05,0.00011,-0.29904,,0.0,-0.00146,-0.00473,21.38096
5071.55483,-857.5324,-422.59743,-27130.796,-0.00026,5e-05,-0.00077,-0.30122,,0.0,-0.00144,-0.00471,21.38089
5071.56483,-857.53263,-422.597,-27130.79657,-3e-05,-0.00026,-0.00058,-0.29202,,0.0,-0.00145,-0.00469,21.3811
5071.57483,-857.533,-422.59757,-27130.79647,0.0002,0.0004,0.00015,-0.29178,,0.0,-0.00146,-0.00467,21.38104
5071.58483,-857.53247,-422.598,-27130.796,-0.00026,-0.00015,-0.00056,-0.29463,,0.0,-0.00144,-0.00468,21.38092
5071.59483,-857.53263,-422.598,-27130.79657,0.00019,-9e-05,-0.00032,-0.28681,,0.0,-0.00144,-0.00471,21.38094
5071.60483,-857.5336,-422.59743,-27130.79647,3e-05,-0.00023,-0.00061,-0.29274,,0.0,-0.00144,-0.00467,21.38091
