Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
0.0,3.0,50.00399,14557.86567,-857.869,-422.19572,-27142.802,0.00036,0.00015,50.14123,212.54432,,0.0,-0.00146,-0.00448,22.76808,72.17173,,,,,,6.055000000000291,0.00020675113999999998,89514.48184451989,89514.48184451989,89526.01374543516,6.485649793476124e+17,0.09453845300586024
0.0,3.0,50.00349,14557.87067,-857.869,-422.195,-27142.802,0.00056,3e-05,50.14062,212.36519,,0.0,-0.00138,-0.00446,22.76796,72.17124,,,,,,6.06000000000131,0.00020710451999999998,89667.48040885292,89667.48040885292,89523.95219033744,6.49100540850073e+17,0.09960055863493633
0.0,3.0,50.00466,14557.87567,-857.86864,-422.19556,-27142.80179,0.00053,0.00013,50.14216,212.94852,,0.0,-0.00143,-0.00448,22.76799,72.1724,,,,,,6.065000000000509,0.00020658221,89441.34231349725,89441.34231349725,89521.89218600534,6.496361023523387e+17,0.09211856081071691
0.0,3.0,50.00443,14557.88067,-857.868,-422.197,-27142.801,0.00022,6e-05,50.1418,212.73882,,0.0,-0.00147,-0.00445,22.76795,72.17218,,,,,,6.070000000001528,0.0002065145,89412.02675293642,89412.02675293642,89519.83373083423,6.501716638547992e+17,0.0911486271072114
0.0,3.0,50.00352,14557.88567,-857.86856,-422.19679,-27142.80115,0.00011,-9e-05,50.14057,212.25044,,0.0,-0.00145,-0.00444,22.76805,72.17127,,,,,,6.075000000000728,0.00020705980999999999,89648.12287358966,89648.12287358966,89517.77682322681,6.50707225357065e+17,0.09896009583943013
0.0,3.0,50.00409,14557.89067,-857.87,-422.196,-27142.802,0.00012,0.00022,50.14144,212.71618,,0.0,-0.00143,-0.00444,22.76816,72.17183,,,,,,6.079999999999927,0.00020674805999999998,89513.14833504526,89513.14833504526,89515.72146158775,6.512427868593307e+17,0.09449433255383255
0.0,3.0,50.00457,14557.89567,-857.86972,-422.19579,-27142.80185,-2e-05,0.00042,50.14201,212.86355,,0.0,-0.00147,-0.00445,22.76818,72.17231,,,,,,6.085000000000946,0.00020641534,89369.09467517519,89369.09467517519,89513.66764432596,6.517783483617912e+17,0.08972817774907237
0.0,3.0,50.00369,14557.90067,-857.869,-422.195,-27142.801,-0.00017,0.0002,50.14075,212.27463,,0.0,-0.00144,-0.00446,22.76821,72.17143,,,,,,6.0900000000001455,0.00020695462,89602.58006136998,89602.58006136998,89511.61536985685,6.523139098640568e+17,0.09745326780410694
0.0,3.0,50.00363,14557.90567,-857.86864,-422.195,-27142.80142,0.00014,0.00013,50.14082,212.46246,,0.0,-0.0014,-0.00448,22.76805,72.17137,,,,,,6.095000000001164,0.00020695398,89602.30296849213,89602.30296849213,89509.56463659702,6.528494713665174e+17,0.09744409991797146
0.0,3.0,50.00461,14557.91067,-857.868,-422.195,-27142.803,0.00018,0.00045,50.14208,212.90023,,0.0,-0.00144,-0.00445,22.76818,72.17236,,,,,,6.100000000000364,0.00020640863,89366.18952953404,89366.18952953404,89507.51544297018,6.533850328687831e+17,0.0896320581928692
0.0,3.0,50.0038,14557.91567,-857.868,-422.195,-27142.80285,1e-05,0.00012,50.14097,212.4293,,0.0,-0.00142,-0.0045,22.768,72.17155,,,,,,6.105000000001382,0.0002067482,89513.20894911229,89513.20894911229,89505.46778740124,6.539205943712436e+17,0.09449633802892485
0.0,3.0,50.00349,14557.92067,-857.868,-422.195,-27142.802,0.00022,0.00024,50.14061,212.34465,,0.0,-0.00141,-0.00449,22.76806,72.17124,,,,,,6.110000000000582,0.00020708448,89658.80393811536,89658.80393811536,89503.42166832223,6.544561558735094e+17,0.09931348920031455
0.0,3.0,50.00452,14557.92567,-857.86828,-422.19521,-27142.802,-6e-05,0.0002,50.14196,212.8506,,0.0,-0.00142,-0.00446,22.76814,72.17227,,,,,,6.114999999999782,0.00020651884999999998,89413.91011859052,89413.91011859052,89501.377084167,6.549917173757751e+17,0.09121094008328941
0.0,3.0,50.00428,14557.93067,-857.869,-422.196,-27142.802,-1e-05,6e-05,50.14155,212.59523,,0.0,-0.00145,-0.00448,22.76825,72.17202,,,,,,6.1200000000008,0.00020655672999999998,89430.31055329801,89430.31055329801,89499.33403337357,6.555272788782356e+17,0.09175356434394187
0.0,3.0,50.00365,14557.93567,-857.86885,-422.196,-27142.802,0.0,9e-05,50.14074,212.29855,,0.0,-0.00144,-0.00448,22.76804,72.1714,,,,,,6.125,0.00020703125,89635.75760391579,89635.75760391579,89497.29251438612,6.560628403805012e+17,0.0985509789206278
0.0,3.0,50.00423,14557.94067,-857.868,-422.196,-27142.802,0.00028,0.00011,50.14159,212.73267,,0.0,-0.00139,-0.00447,22.76824,72.17198,,,,,,6.130000000001019,0.00020664409,89468.13373112396,89468.13373112396,89495.25252565002,6.565984018829618e+17,0.09300498080145546
0.0,3.0,50.00446,14557.94567,-857.86828,-422.19579,-27142.802,0.00011,-0.00036,50.1418,212.69656,,0.0,-0.00142,-0.00447,22.76805,72.1722,,,,,,6.135000000000218,0.0002064324,89376.48093220027,89376.48093220027,89493.21406561753,6.571339633852275e+17,0.08997255921387524
0.0,3.0,50.00354,14557.95067,-857.869,-422.195,-27142.802,-0.0001,-9e-05,50.14059,212.24998,,0.0,-0.00141,-0.00448,22.76818,72.17128,,,,,,6.140000000001237,0.00020694496999999998,89598.40202032121,89598.40202032121,89491.17713274203,6.576695248876881e+17,0.09731503327096801
0.0,3.0,50.00403,14557.95567,-857.86921,-422.19515,-27142.802,0.00011,6e-05,50.14127,212.54515,,0.0,-0.00141,-0.00447,22.76831,72.17178,,,,,,6.145000000000437,0.00020677589,89525.19754565533,89525.19754565533,89489.14172548376,6.582050863899538e+17,0.09489299235251168
0.0,3.0,50.00451,14557.96067,-857.87,-422.196,-27142.802,-0.00021,5e-05,50.14188,212.75367,,0.0,-0.00142,-0.00445,22.76816,72.17225,,,,,,6.150000000001455,0.0002063841,89355.56907907534,89355.56907907534,89487.10784230399,6.587406478924143e+17,0.0892806703070771
0.0,3.0,50.00371,14557.96567,-857.86985,-422.19572,-27142.802,-0.00042,9e-05,50.14077,212.26532,,0.0,-0.0014,-0.00449,22.76798,72.17146,,,,,,6.155000000000655,0.00020682802999999998,89547.77195604733,89547.77195604733,89485.07548167088,6.5927620939468e+17,0.09563988857612356
0.0,3.0,50.00371,14557.97067,-857.869,-422.195,-27142.802,-0.00034,0.00018,50.14083,212.36682,,0.0,-0.00145,-0.00449,22.76809,72.17145,,,,,,6.1599999999998545,0.00020693163999999998,89592.63069522483,89592.63069522483,89483.04464205427,6.598117708969457e+17,0.09712408339254938
0.0,3.0,50.00465,14557.97567,-857.869,-422.195,-27142.802,-0.00019,0.00058,50.14205,212.78826,,0.0,-0.00146,-0.00449,22.76805,72.17239,,,,,,6.165000000000873,0.00020644263999999998,89380.91441824578,89380.91441824578,89481.01532192789,6.603473323994062e+17,0.09011924539204509
0.0,3.0,50.0042,14557.98067,-857.869,-422.195,-27142.802,-0.00039,-0.00012,50.14135,212.40768,,0.0,-0.00149,-0.00446,22.76817,72.17194,,,,,,6.170000000000073,0.00020664651999999998,89469.18581814453,89469.18581814453,89478.98751977159,6.60882893901672e+17,0.09303979011912658
0.0,3.0,50.00372,14557.98567,-857.86879,-422.19556,-27142.80215,-0.00022,-0.00026,50.14077,212.24441,,0.0,-0.00151,-0.00449,22.76822,72.17147,,,,,,6.175000000001091,0.00020698164,89614.27857630655,89614.27857630655,89476.96123406605,6.614184554041325e+17,0.09784032449689584
0.0,3.0,50.00441,14557.99067,-857.868,-422.197,-27142.803,-7e-05,1e-05,50.14176,212.70861,,0.0,-0.00145,-0.00449,22.76812,72.17216,,,,,,6.180000000000291,0.00020656291,89432.98623139971,89432.98623139971,89474.93646329881,6.619540169063982e+17,0.09184209174443941
0.0,3.0,50.0045,14557.99567,-857.86828,-422.197,-27142.803,-0.00015,-0.00056,50.14177,212.58787,,0.0,-0.00145,-0.00448,22.76798,72.17225,,,,,,6.18500000000131,0.00020645284999999997,89385.33491556268,89385.33491556268,89472.91320595822,6.624895784088588e+17,0.0902655018255525
0.0,3.0,50.0036,14558.00067,-857.869,-422.197,-27142.803,0.00024,-0.00034,50.14061,212.18269,,0.0,-0.00146,-0.00447,22.76802,72.17134,,,,,,6.190000000000509,0.00020693431,89593.78669207459,89593.78669207459,89470.89146053938,6.630251399111245e+17,0.09716233066752161
0.0,3.0,50.00415,14558.00567,-857.86864,-422.19658,-27142.80285,0.00023,0.00056,50.14139,212.53322,,0.0,-0.00146,-0.00446,22.76806,72.1719,,,,,,6.195000000001528,0.00020670443999999997,89494.26272358958,89494.26272358958,89468.87122553821,6.63560701413585e+17,0.09386948381440083
0.0,3.0,50.00461,14558.01067,-857.868,-422.195,-27142.802,6e-05,0.0001,50.14194,212.68613,,0.0,-0.00143,-0.00449,22.76814,72.17235,,,,,,6.200000000000728,0.00020635682,89343.75799515717,89343.75799515717,89466.85249945734,6.640962629158506e+17,0.08888988916054574
0.0,3.0,50.00371,14558.01567,-857.868,-422.19521,-27142.802,-0.00026,-0.00016,50.14075,212.2229,,0.0,-0.00145,-0.0045,22.768,72.17146,,,,,,6.204999999999927,0.00020677119,89523.16264483365,89523.16264483365,89464.83528080088,6.646318244181164e+17,0.0948256656887031
0.0,3.0,50.00388,14558.02067,-857.868,-422.196,-27142.802,-5e-05,0.00024,50.14098,212.32608,,0.0,-0.00144,-0.00448,22.76811,72.17163,,,,,,6.210000000000946,0.00020682932,89548.33047137925,89548.33047137925,89462.81956807672,6.651673859205769e+17,0.09565836759661601
0.0,3.0,50.00436,14558.02567,-857.86815,-422.196,-27142.802,0.00014,0.00032,50.14169,212.67452,,0.0,-0.00148,-0.00451,22.76815,72.17211,,,,,,6.2150000000001455,0.00020638522,89356.05399161158,89356.05399161158,89460.80535979859,6.657029474228426e+17,0.08929671410781441
0.0,3.0,50.00371,14558.03067,-857.869,-422.196,-27142.802,7e-05,-6e-05,50.1408,212.29963,,0.0,-0.00144,-0.0045,22.76807,72.17146,,,,,,6.220000000001164,0.00020661205999999998,89454.26609850302,89454.26609850302,89458.79265448096,6.662385089253032e+17,0.09254615675001132
0.0,3.0,50.00354,14558.03567,-857.869,-422.19558,-27142.802,0.00012,-0.00018,50.14053,212.16055,,0.0,-0.00147,-0.00449,22.76807,72.17129,,,,,,6.225000000000364,0.00020687734,89569.1210963701,89569.1210963701,89456.78145064494,6.667740704275689e+17,0.09634624555322992
0.0,3.0,50.00432,14558.04067,-857.869,-422.194,-27142.802,1e-05,0.00061,50.14163,212.6509,,0.0,-0.00145,-0.00448,22.76823,72.17207,,,,,,6.230000000001382,0.00020648067,89397.37979659654,89397.37979659654,89454.77174681224,6.673096319300294e+17,0.09066401837601094
0.0,3.0,50.00433,14558.04567,-857.86872,-422.194,-27142.80215,0.00013,0.00025,50.14152,212.47012,,0.0,-0.00145,-0.00444,22.76814,72.17207,,,,,,6.235000000000582,0.00020645989,89388.382937219,89388.382937219,89452.76354151123,6.67845193432295e+17,0.09036634857304487
0.0,3.0,50.00351,14558.05067,-857.868,-422.194,-27142.803,9e-05,-0.00047,50.14046,212.09082,,0.0,-0.00147,-0.00448,22.76819,72.17126,,,,,,6.239999999999782,0.00020684675999999998,89555.88125230052,89555.88125230052,89450.75683327162,6.683807549345608e+17,0.09590819249381152
0.0,3.0,50.00403,14558.05567,-857.868,-422.19429,-27142.80272,0.00011,-4e-05,50.14126,212.52446,,0.0,-0.00148,-0.0045,22.76797,72.17178,,,,,,6.2450000000008,0.00020661050999999997,89453.59501418949,89453.59501418949,89448.75162062669,6.689163164370213e+17,0.0925239532757764
0.0,3.0,50.00442,14558.06067,-857.868,-422.19599,-27142.802,0.00016,-3e-05,50.14172,212.62797,,0.0,-0.00147,-0.00449,22.76805,72.17217,,,,,,6.25,0.00020632721999999998,89330.9424495568,89330.9424495568,89446.74790211549,6.69451877939287e+17,0.08846587442677274
0.0,3.0,50.00363,14558.06567,-857.86821,-422.196,-27142.802,0.00014,-0.00058,50.14062,212.1394,,0.0,-0.0015,-0.00445,22.76808,72.17138,,,,,,6.255000000001019,0.00020673215999999998,89506.26430886127,89506.26430886127,89444.7456762777,6.699874394417476e+17,0.09426656788265049
0.0,3.0,50.00369,14558.07067,-857.869,-422.196,-27142.802,-2e-05,-4e-05,50.14075,212.26357,,0.0,-0.00153,-0.00444,22.7679,72.17144,,,,,,6.260000000000218,0.00020674589,89512.20881700632,89512.20881700632,89442.74494165942,6.705230009440133e+17,0.09446324768990427
0.0,3.0,50.00441,14558.07567,-857.86872,-422.196,-27142.802,-0.00019,0.00045,50.14171,212.6372,,0.0,-0.00152,-0.00449,22.76815,72.17215,,,,,,6.265000000001237,0.00020630553999999998,89321.55592831977,89321.55592831977,89440.74569680734,6.710585624464739e+17,0.08815531228392831
0.0,3.0,50.00386,14558.08067,-857.868,-422.196,-27142.802,-0.00034,0.00042,50.14093,212.2709,,0.0,-0.00152,-0.00448,22.76815,72.17161,,,,,,6.270000000000437,0.00020656389,89433.41052986892,89433.41052986892,89438.74794027455,6.715941239487395e+17,0.0918561300700844
0.0,3.0,50.00335,14558.08567,-857.86828,-422.19579,-27142.802,-0.00032,-0.00016,50.14032,212.11257,,0.0,-0.00149,-0.00445,22.76792,72.1711,,,,,,6.275000000001455,0.00020683420999999998,89550.44763414902,89550.44763414902,89436.75167061471,6.721296854512e+17,0.09572841597662071
0.0,3.0,50.00414,14558.09067,-857.869,-422.195,-27142.802,-0.00043,-6e-05,50.14138,212.53866,,0.0,-0.00149,-0.00446,22.76811,72.17189,,,,,,6.280000000000655,0.00020643862,89379.17392860683,89379.17392860683,89434.75688638784,6.726652469534657e+17,0.09006165960725591
0.0,3.0,50.0042,14558.09567,-857.869,-422.19521,-27142.802,-0.00041,-0.0002,50.14135,212.39983,,0.0,-0.0015,-0.00448,22.76815,72.17195,,,,,,6.2849999999998545,0.00020643565,89377.88804447057,89377.88804447057,89432.7635861552,6.732008084557315e+17,0.0900191148856577
0.0,3.0,50.00341,14558.10067,-857.869,-422.196,-27142.802,-0.00024,-0.00061,50.14034,212.0501,,0.0,-0.00152,-0.00445,22.76805,72.17116,,,,,,6.290000000000873,0.00020679268,89532.46690412257,89532.46690412257,89430.77176848146,6.73736369958192e+17,0.09513350611535101
0.0,3.0,50.00394,14558.10567,-857.86864,-422.196,-27142.802,-0.00022,-0.0003,50.14109,212.40488,,0.0,-0.00152,-0.00442,22.76806,72.17169,,,,,,6.295000000000073,0.00020656942999999997,89435.80911509276,89435.80911509276,89428.78143193686,6.742719314604577e+17,0.09193548958444568
0.0,3.0,50.00429,14558.11067,-857.868,-422.196,-27142.802,-0.00022,0.00021,50.14151,212.50123,,0.0,-0.00152,-0.00448,22.76817,72.17204,,,,,,6.300000000001091,0.00020635296,89342.08677873766,89342.08677873766,89426.79257509216,6.748074929629183e+17,0.08883459534729025
0.0,3.0,50.00359,14558.11567,-857.868,-422.19579,-27142.80171,-4e-05,3e-05,50.14054,212.08344,,0.0,-0.0015,-0.00443,22.76811,72.17134,,,,,,6.305000000000291,0.00020669227999999998,89488.9979589105,89488.9979589105,89424.80519652432,6.753430544651839e+17,0.09369529397782411
0.0,3.0,50.00372,14558.12067,-857.868,-422.195,-27142.80001,-0.00032,-0.00017,50.14077,212.24865,,0.0,-0.00145,-0.00451,22.76815,72.17147,,,,,,6.31000000000131,0.00020667422,89481.17874426382,89481.17874426382,89422.81929481079,6.758786159676444e+17,0.09343658769093448
0.0,3.0,50.00429,14558.12567,-857.86828,-422.19521,-27142.80015,-7e-05,0.00017,50.14153,212.54497,,0.0,-0.00137,-0.0045,22.76811,72.17203,,,,,,6.315000000000509,0.00020633088,89332.527074452,89332.527074452,89420.83486853525,6.764141774699101e+17,0.08851830327561104
0.0,3.0,50.00386,14558.13067,-857.869,-422.196,-27142.801,-5e-05,-0.0001,50.14086,212.178,,0.0,-0.00141,-0.00452,22.76823,72.1716,,,,,,6.320000000001528,0.00020658031,89440.51969401615,89440.51969401615,89418.85191628175,6.769497389723707e+17,0.0920913436487518
0.0,3.0,50.00334,14558.13567,-857.869,-422.19579,-27142.801,-6e-05,-0.00018,50.1403,212.09857,,0.0,-0.00141,-0.0045,22.76804,72.17109,,,,,,6.325000000000728,0.00020676125,89518.85904607462,89518.85904607462,89416.8704366406,6.774853004746364e+17,0.09468327695715924
0.0,3.0,50.00407,14558.14067,-857.869,-422.195,-27142.801,0.00031,-0.0001,50.14129,212.52234,,0.0,-0.00148,-0.00449,22.76804,72.17181,,,,,,6.329999999999927,0.00020631924999999998,89327.49177731237,89327.49177731237,89414.89042820313,6.780208619769021e+17,0.08835170559473995
0.0,3.0,50.00412,14558.14567,-857.869,-422.195,-27142.80121,0.00017,0.0002,50.14123,212.34343,,0.0,-0.00142,-0.00452,22.76807,72.17187,,,,,,6.335000000000946,0.00020641983,89371.03865489633,89371.03865489633,89412.911889564,6.785564234793627e+17,0.08979249620024268
0.0,3.0,50.0034,14558.15067,-857.869,-422.195,-27142.802,0.00026,0.00017,50.14029,211.99944,,0.0,-0.00149,-0.00448,22.76792,72.17115,,,,,,6.3400000000001455,0.00020678207,89527.87322375702,89527.87322375702,89410.93481932324,6.790919849816284e+17,0.09498151975300882
0.0,3.0,50.00381,14558.15567,-857.869,-422.19515,-27142.802,0.00044,-0.00013,50.14096,212.39516,,0.0,-0.00148,-0.00451,22.76822,72.17156,,,,,,6.345000000001164,0.00020643263,89376.58051245325,89376.58051245325,89408.95921608126,6.796275464840888e+17,0.08997585392295528
0.0,3.0,50.00428,14558.16067,-857.869,-422.196,-27142.802,0.00023,-7e-05,50.14147,212.46533,,0.0,-0.00142,-0.00452,22.76812,72.17202,,,,,,6.350000000000364,0.0002063091,89323.0972574528,89323.0972574528,89406.98507844452,6.801631079863546e+17,0.08820630865055822
0.0,3.0,50.00344,14558.16567,-857.869,-422.196,-27142.802,0.00033,-0.0,50.14033,212.00273,,0.0,-0.00144,-0.00452,22.76815,72.17119,,,,,,6.355000000001382,0.00020671346,89498.16800133671,89498.16800133671,89405.0124050198,6.806986694888151e+17,0.09399869370962535
0.0,3.0,50.00366,14558.17067,-857.869,-422.196,-27142.802,0.00023,-0.0001,50.14068,212.19718,,0.0,-0.00143,-0.0045,22.76809,72.17141,,,,,,6.360000000000582,0.00020656018999999997,89431.80858666886,89431.80858666886,89403.04119441999,6.812342309910808e+17,0.09180312822836259
0.0,3.0,50.00416,14558.17567,-857.86864,-422.19572,-27142.80179,0.00029,-2e-05,50.14135,212.46328,,0.0,-0.00146,-0.00451,22.76812,72.17191,,,,,,6.364999999999782,0.00020624532999999998,89295.48754992119,89295.48754992119,89401.07144525892,6.817697924933466e+17,0.08729281474607485
0.0,3.0,50.00379,14558.18067,-857.868,-422.195,-27142.801,-7e-05,0.00016,50.14073,212.0811,,0.0,-0.00146,-0.00449,22.76803,72.17153,,,,,,6.3700000000008,0.00020659038999999997,89444.88390684221,89444.88390684221,89399.10315615362,6.823053539958071e+17,0.09223573785538758
0.0,3.0,50.00346,14558.18567,-857.86821,-422.19556,-27142.801,-0.00015,0.00038,50.14039,212.05065,,0.0,-0.00146,-0.00453,22.76807,72.17121,,,,,,6.375,0.00020667437,89481.24368790704,89481.24368790704,89397.13632572633,6.828409154980728e+17,0.09343873641424748
0.0,3.0,50.00405,14558.19067,-857.869,-422.197,-27142.801,0.00014,0.00034,50.14121,212.42031,,0.0,-0.00144,-0.00451,22.76808,72.17179,,,,,,6.380000000001019,0.00020625878999999998,89301.31515950838,89301.31515950838,89395.17095259963,6.833764770005332e+17,0.08748562685136471
0.0,3.0,50.00387,14558.19567,-857.869,-422.19672,-27142.80121,-0.00012,-0.00028,50.14087,212.16816,,0.0,-0.00147,-0.0045,22.76808,72.17162,,,,,,6.385000000000218,0.00020643434,89377.32086998623,89377.32086998623,89393.207035402,6.83912038502799e+17,0.09000034936872388
0.0,3.0,50.00326,14558.20067,-857.869,-422.196,-27142.802,-0.00032,-7e-05,50.14011,211.94202,,0.0,-0.00147,-0.00451,22.76814,72.171,,,,,,6.390000000001237,0.00020673932,89509.36428543218,89509.36428543218,89391.24457276215,6.844476000052595e+17,0.09436913360879302
0.0,3.0,50.00394,14558.20567,-857.86872,-422.19579,-27142.802,-0.00044,-0.00011,50.14106,212.35434,,0.0,-0.00144,-0.00447,22.76802,72.17168,,,,,,6.395000000000437,0.00020634615,89339.13833733433,89339.13833733433,89389.28356331472,6.849831615075252e+17,0.08873704330887829
0.0,3.0,50.00406,14558.21067,-857.868,-422.195,-27142.802,-0.00036,-0.0003,50.14115,212.30882,,0.0,-0.00146,-0.00448,22.76822,72.1718,,,,,,6.400000000001455,0.00020628335999999997,89311.95292827193,89311.95292827193,89387.32400569458,6.855187230099858e+17,0.08783758773004031
0.0,3.0,50.00327,14558.21567,-857.86815,-422.195,-27142.80179,-0.00026,-6e-05,50.1401,211.90582,,0.0,-0.0015,-0.00451,22.76798,72.17101,,,,,,6.405000000000655,0.00020671195,89497.51423532805,89497.51423532805,89385.36589854243,6.860542845122515e+17,0.09397706322827395
0.0,3.0,50.00352,14558.22067,-857.869,-422.195,-27142.801,-0.0002,0.00031,50.14054,212.19962,,0.0,-0.00144,-0.00448,22.76814,72.17126,,,,,,6.4099999999998545,0.00020648491999999998,89399.21986648848,89399.21986648848,89383.40924049991,6.865898460145172e+17,0.09072489886988015
0.0,3.0,50.00424,14558.22567,-857.869,-422.19472,-27142.80115,-0.00018,0.0001,50.1414,212.4264,,0.0,-0.00145,-0.00447,22.76807,72.17198,,,,,,6.415000000000873,0.00020616163,89259.24899699044,89259.24899699044,89381.45403021162,6.871254075169778e+17,0.08609382713739996
0.0,3.0,50.00351,14558.23067,-857.869,-422.194,-27142.802,-1e-05,0.0001,50.14038,211.96339,,0.0,-0.0014,-0.0045,22.76801,72.17126,,,,,,6.420000000000073,0.00020659021,89444.80597447032,89444.80597447032,89379.50026632732,6.876609690192434e+17,0.09223315938741214
0.0,3.0,50.00331,14558.23567,-857.86872,-422.19442,-27142.80185,-0.00033,-0.00012,50.14019,211.98568,,0.0,-0.00145,-0.00448,22.76806,72.17105,,,,,,6.425000000001091,0.00020664358999999998,89467.91725231314,89467.91725231314,89377.54794749689,6.88196530521704e+17,0.09299781839041188
